Property ID,Neighbourhood or locality,Type of building,Construction year,Price (€),Bedrooms,Living area (m²),Kitchen type,Furnished,How many fireplaces?,Terrace,Terrace surface (m²),Garden,Garden surface (m²),Surface of the plot (m²),Number of frontages,Swimming pool,Elevator,Basement,Building condition,Cadastral income (€),Primary energy consumption (kWh/m²),CO₂ emission (kg CO₂/m²),Energy class,Heating type,Kitchen type scale,Building condition scale
9626877,,,1920.0,715000,7.0,322.0,USA installed,0,0.0,1.0,28.0,1.0,100.0,175.0,2.0,0,0,0,To renovate,,728.0,115.0,G,Electric,7,3
10393801,,,1984.0,720000,5.0,240.0,Hyper equipped,0,0.0,1.0,0.0,1.0,995.0,1100.0,4.0,1,0,0,As new,,90.0,15.0,B,Gas,4,6
10215808,,,1975.0,729000,4.0,202.0,Installed,0,0.0,1.0,0.0,1.0,1350.0,1350.0,4.0,0,0,0,Good,,268.0,66.0,D,Fuel oil,3,4
10496201,,,1977.0,735000,4.0,176.0,Hyper equipped,0,0.0,1.0,0.0,1.0,725.0,725.0,4.0,0,0,1,As new,3758.0,155.0,29.0,B,Gas,4,6
10576279,,,2024.0,408000,,56.0,USA hyper equipped,0,0.0,1.0,11.0,0.0,0.0,,2.0,0,1,1,,,,,,,8,0
10576278,,,2024.0,816000,2.0,134.0,USA hyper equipped,0,0.0,1.0,10.0,0.0,0.0,,2.0,0,1,1,,,,,,,8,0
10576277,,,2024.0,765000,2.0,119.0,USA hyper equipped,0,0.0,1.0,13.0,0.0,0.0,,2.0,0,1,1,,,,,,,8,0
10576276,,,2025.0,413000,,56.0,USA hyper equipped,0,0.0,1.0,11.0,0.0,0.0,,2.0,0,1,1,,,,,,,8,0
10576275,,,2024.0,831000,2.0,134.0,USA hyper equipped,0,0.0,1.0,10.0,0.0,0.0,,2.0,0,1,1,As new,,,,,,8,6
10576274,,,2025.0,418000,,56.0,USA hyper equipped,0,0.0,1.0,11.0,0.0,0.0,,2.0,0,1,1,,,,,,,8,0
10576273,,,2024.0,800000,2.0,119.0,USA hyper equipped,0,0.0,1.0,13.0,0.0,0.0,,2.0,0,1,1,As new,,,,,,8,6
10576272,,,2024.0,1450000,3.0,199.0,USA hyper equipped,0,0.0,1.0,20.0,0.0,0.0,,2.0,0,1,1,As new,,,,,,8,6
10576271,,,2024.0,1410000,3.0,184.0,USA hyper equipped,0,0.0,1.0,23.0,0.0,0.0,,2.0,0,1,1,As new,,,,,,8,6
10576270,,,2024.0,1485000,3.0,192.0,USA hyper equipped,0,0.0,1.0,26.0,0.0,0.0,,2.0,0,1,1,As new,,,,,,8,6
10576269,,,2024.0,4000000,4.0,444.0,USA hyper equipped,0,0.0,1.0,253.0,0.0,0.0,,2.0,0,1,1,As new,,,,,,8,6
10576180,,,1970.0,499000,2.0,125.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,1,1,As new,,410.0,80.0,G,Gas,4,6
10576178,,,2023.0,250000,3.0,186.0,,0,0.0,1.0,41.0,0.0,0.0,263.0,3.0,0,0,0,,,,,,,0,0
10576177,,,2023.0,252500,3.0,186.0,,0,0.0,1.0,41.0,0.0,0.0,263.0,3.0,0,0,0,,,,,,,0,0
10576176,,,2023.0,255000,3.0,186.0,,0,0.0,1.0,41.0,0.0,0.0,263.0,3.0,0,0,0,,,,,,,0,0
10576175,,,2023.0,255000,3.0,186.0,,0,0.0,1.0,41.0,0.0,0.0,263.0,3.0,0,0,0,,,,,,,0,0
10576174,,,2023.0,257500,3.0,185.0,,0,0.0,1.0,41.0,0.0,0.0,263.0,3.0,0,0,0,,,,,,,0,0
10576173,,,2023.0,260000,3.0,185.0,,0,0.0,1.0,43.0,0.0,0.0,445.0,3.0,0,0,0,,,,,,,0,0
10576172,,,1968.0,225000,2.0,141.0,,0,0.0,1.0,0.0,0.0,0.0,486.0,4.0,0,0,1,,,677.0,,F,Fuel oil,0,0
10576171,,,,320000,3.0,140.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,0,0,Good,,648.0,,F,Gas,4,4
10576170,,,1987.0,235000,3.0,250.0,Hyper equipped,0,0.0,1.0,18.0,0.0,0.0,,3.0,0,0,0,As new,,225.0,,C,Gas,4,6
9891941,,,1952.0,750000,3.0,165.0,,0,0.0,0.0,0.0,0.0,0.0,121.0,2.0,0,0,0,Good,5852.0,165.0,,B,Gas,0,4
10544507,,,1976.0,750000,7.0,250.0,Hyper equipped,0,0.0,1.0,15.0,1.0,400.0,764.0,4.0,0,0,1,To renovate,,438.0,,E,Gas,4,3
10157666,,,,750000,4.0,480.0,Installed,0,0.0,0.0,0.0,1.0,30000.0,29000.0,4.0,0,0,0,Good,3399.0,238.0,59.0,C,Fuel oil,3,4
10207904,,,1966.0,799000,5.0,236.0,Installed,0,0.0,1.0,0.0,1.0,1433.0,1433.0,4.0,0,0,1,Good,4189.0,422.0,77.0,E,Gas,3,4
10500852,,,1985.0,825000,4.0,240.0,Hyper equipped,0,0.0,1.0,0.0,1.0,809.0,809.0,4.0,0,0,0,Good,3847.0,288.0,53.0,D,Gas,4,4
10498584,,,1959.0,835000,4.0,275.0,Installed,0,0.0,1.0,14.0,1.0,266.0,352.0,4.0,0,0,1,Good,,485.0,97.0,G,Gas,3,4
10515771,,,1972.0,835000,6.0,253.0,Installed,0,1.0,0.0,0.0,1.0,0.0,260.0,4.0,0,0,1,Good,4434.0,334.0,,D,Fuel oil,3,4
10320067,,,1915.0,847500,5.0,216.0,Hyper equipped,0,0.0,1.0,20.0,1.0,40.0,116.0,2.0,0,0,1,Good,,343.0,65.0,F,Gas,4,4
10481548,,,2000.0,849000,6.0,330.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,930.0,4.0,0,0,0,Good,4903.0,175.0,,B,Fuel oil,4,4
10245293,,,1956.0,865000,4.0,190.0,Hyper equipped,0,0.0,1.0,20.0,1.0,450.0,556.0,4.0,1,0,1,As new,3797.0,380.0,100.0,D,Gas,4,6
10528814,,,1975.0,870000,4.0,200.0,Hyper equipped,0,0.0,1.0,25.0,1.0,500.0,650.0,3.0,0,0,1,Good,3780.0,284.0,9545.0,C,Gas,4,4
10472381,,,1956.0,880000,5.0,325.0,,0,0.0,1.0,26.0,1.0,480.0,590.0,3.0,0,0,1,To be done up,3088.0,430.0,86.0,G,Gas,0,1
10435646,,,1976.0,895000,4.0,320.0,Hyper equipped,0,0.0,1.0,40.0,1.0,600.0,718.0,4.0,0,0,1,As new,,363.0,90.0,E,Fuel oil,4,6
9953218,,,1950.0,960000,17.0,360.0,Semi equipped,0,0.0,1.0,120.0,0.0,0.0,898.0,3.0,0,0,0,Good,7000.0,436.0,80.0,F,Gas,2,4
10544758,,,1978.0,995000,5.0,330.0,Installed,0,0.0,1.0,0.0,1.0,4600.0,4792.0,4.0,0,0,1,To renovate,7345.0,295.0,74.0,D,Fuel oil,3,3
10540997,,,1973.0,995000,5.0,300.0,USA hyper equipped,0,0.0,1.0,30.0,1.0,1000.0,1200.0,4.0,0,0,0,Good,,419.0,419.0,E,Fuel oil,8,4
10391276,,,1993.0,995000,4.0,324.0,Installed,0,0.0,1.0,100.0,1.0,1400.0,1692.0,4.0,1,0,0,As new,3546.0,222.0,,C,Gas,3,6
10169890,,,1946.0,1245000,6.0,470.0,Installed,0,0.0,1.0,0.0,1.0,1200.0,1886.0,4.0,0,1,1,Good,7543.0,185.0,,B,Fuel oil,3,4
10532172,,,2022.0,1296000,5.0,550.0,Not installed,0,0.0,0.0,0.0,0.0,0.0,2529.0,,0,0,0,To be done up,,,,,Gas,1,1
10492129,,,1933.0,1390000,6.0,365.0,USA installed,0,0.0,1.0,15.0,1.0,60.0,270.0,3.0,0,0,1,Good,2256.0,438.0,88.0,G,Gas,7,4
10477084,,,1968.0,1450000,7.0,370.0,Installed,0,0.0,1.0,0.0,0.0,0.0,2187.0,4.0,0,0,1,Good,7578.0,374.0,,D,Gas,3,4
9481708,,,1920.0,1499000,10.0,470.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,134.0,2.0,0,0,1,To renovate,,357.0,76.0,G,Gas,2,3
10467485,,,1953.0,1699000,,298.0,,0,0.0,0.0,0.0,0.0,0.0,946.0,3.0,0,0,0,Good,,,,,Gas,0,4
10402405,,,1927.0,1745000,6.0,856.0,,0,2.0,1.0,80.0,1.0,64926.0,64926.0,4.0,0,1,1,,4113.0,505.0,,F,Fuel oil,0,0
10473702,,,,1750000,12.0,1000.0,Installed,1,0.0,0.0,0.0,0.0,0.0,570.0,,0,1,1,Good,11312.0,,,,Gas,3,4
10518363,,,1965.0,1800000,5.0,412.0,Installed,0,1.0,1.0,50.0,1.0,750.0,1650.0,4.0,0,0,1,Good,,297.0,20.0,C,Gas,3,4
10431826,,,1920.0,1890000,5.0,424.0,Hyper equipped,0,0.0,1.0,20.0,1.0,100.0,230.0,2.0,0,0,1,As new,,188.0,38.0,D,Gas,4,6
10545148,,,1967.0,1890000,4.0,345.0,USA hyper equipped,0,0.0,1.0,50.0,1.0,2000.0,2100.0,4.0,0,0,1,As new,,91.0,,A,Gas,8,6
10125893,,,1890.0,1960000,6.0,509.0,Hyper equipped,0,0.0,1.0,50.0,1.0,200.0,310.0,2.0,0,1,1,As new,,128.0,25.0,C,Gas,4,6
10343075,,,1928.0,1990000,6.0,610.0,Hyper equipped,0,0.0,1.0,10.0,0.0,0.0,215.0,2.0,0,1,1,As new,4819.0,447.0,89.0,G,Gas,4,6
10576166,,,1984.0,249000,3.0,,,0,0.0,1.0,0.0,0.0,0.0,473.0,3.0,0,0,0,,718.0,484.0,,E,Electric,0,0
10576165,,,,279000,3.0,,,0,0.0,1.0,0.0,0.0,0.0,351.0,3.0,0,0,1,Good,545.0,391.0,,D,,0,4
10576164,,,,279000,3.0,,,0,0.0,1.0,0.0,0.0,0.0,351.0,3.0,0,0,1,Good,545.0,391.0,,D,,0,4
10576163,,,,89000,2.0,,,0,0.0,1.0,0.0,0.0,0.0,190.0,3.0,0,0,1,,225.0,833.0,,F,,0,0
10576162,,,1992.0,450000,2.0,80.0,,0,0.0,1.0,0.0,0.0,0.0,,,0,0,1,To renovate,,91.0,,A,,0,3
10576159,,,1930.0,895000,5.0,275.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,1126.0,4.0,1,0,0,Good,2139.0,335.0,,D,Fuel oil,4,4
10576157,,,2020.0,499000,2.0,153.0,Hyper equipped,0,0.0,1.0,46.0,0.0,0.0,,4.0,0,1,0,,,,,,,4,0
10576156,,,1979.0,795000,4.0,225.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,2000.0,4.0,0,0,0,Good,3301.0,342.0,66.0,E,Gas,4,4
10477236,,,1920.0,212000,2.0,,Semi equipped,0,0.0,1.0,0.0,0.0,0.0,150.0,2.0,0,0,0,,,407.0,,E,Gas,2,0
10576155,,,1961.0,199000,3.0,150.0,,0,0.0,1.0,0.0,0.0,0.0,655.0,4.0,0,0,0,To renovate,,840.0,,F,Fuel oil,0,3
10576154,,,1976.0,299000,3.0,180.0,Installed,0,0.0,1.0,0.0,0.0,0.0,940.0,4.0,0,0,0,,,601.0,,F,Fuel oil,3,0
10576152,,,,325000,4.0,180.0,,0,0.0,1.0,0.0,0.0,0.0,830.0,4.0,0,0,0,To renovate,,661.0,,F,Fuel oil,0,3
10576151,,,2000.0,209000,2.0,70.0,Hyper equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,0,Good,729.0,863.0,,F,Electric,4,4
10576149,,,1998.0,145000,1.0,42.0,Installed,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,1,0,Good,500.0,208.0,,C,Gas,3,4
10576147,,,1948.0,265000,4.0,168.0,Installed,0,0.0,1.0,20.0,1.0,82.0,182.0,2.0,0,0,0,Just renovated,731.0,144.0,4232.0,B,Gas,3,5
10576144,,,,90000,1.0,,Installed,0,0.0,1.0,0.0,0.0,0.0,,,0,0,0,,,113.0,,B,,3,0
10576142,,,,215000,2.0,201.0,,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,0,0,Good,1427.0,229.0,,C,,0,4
10576141,,,,265000,4.0,,Installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,1,Good,1427.0,229.0,,C,,3,4
10576139,,,1998.0,335000,3.0,105.0,USA installed,0,0.0,1.0,20.0,1.0,482.0,587.0,3.0,0,0,0,Good,1244.0,352.0,65.0,E,Gas,7,4
10576133,Saint-Georges et 5 kms,,2011.0,225000,2.0,90.0,Semi equipped,0,0.0,1.0,10.0,0.0,0.0,,3.0,0,0,0,As new,,93.0,17.0,B,Gas,2,6
10576122,,,1995.0,465000,4.0,221.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,1324.0,4.0,0,0,0,As new,969.0,229.0,,C,Fuel oil,4,6
10451262,,,1974.0,399000,4.0,1.0,Installed,0,0.0,0.0,0.0,0.0,0.0,1240.0,3.0,1,0,0,,,569.0,,F,Gas,3,0
10576120,,,,379000,3.0,225.0,,0,0.0,1.0,27.0,1.0,896.0,3880.0,4.0,0,0,1,As new,,245.0,,C,Fuel oil,0,6
10576119,,,1960.0,245000,2.0,60.0,Installed,0,0.0,1.0,1.0,0.0,0.0,,2.0,0,1,1,Good,,154.0,,B,Gas,3,4
10576118,,,,289000,3.0,220.0,Installed,0,0.0,1.0,0.0,0.0,0.0,,3.0,0,0,0,Good,,85.0,,A,Gas,3,4
10576117,,,,95000,2.0,91.0,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,1,0,To be done up,1115.0,139.0,,B,,0,1
10576116,,,2018.0,375000,2.0,105.0,Installed,0,0.0,1.0,7.0,0.0,0.0,,,0,0,0,As new,898.0,27.0,,A,,3,6
10576114,,,,79000,2.0,60.0,,0,0.0,1.0,0.0,0.0,0.0,,3.0,0,0,0,To renovate,193.0,485.0,,F,,0,3
10576113,,,1953.0,389000,5.0,247.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,834.0,4.0,1,0,1,Good,,360.0,,D,Gas,4,4
10396408,,,1964.0,1990000,5.0,608.0,Installed,0,1.0,1.0,0.0,1.0,0.0,2661.0,4.0,0,0,1,To be done up,,554.0,146.0,G,Fuel oil,3,1
10459285,,,1922.0,2150000,5.0,332.0,Installed,0,0.0,1.0,0.0,0.0,0.0,781.0,3.0,0,0,1,Good,3527.0,330.0,66.0,F,Gas,3,4
10206782,,,1908.0,2200000,5.0,485.0,Installed,0,0.0,1.0,0.0,0.0,0.0,140.0,2.0,0,0,1,As new,,144.0,31.0,C,Gas,3,6
10494756,,,1997.0,2495000,5.0,319.0,Hyper equipped,0,0.0,1.0,0.0,1.0,793.0,793.0,4.0,0,0,0,Just renovated,1789.0,154.0,88.0,B,Gas,4,5
10358686,,,,2700000,7.0,887.0,Installed,0,4.0,1.0,300.0,1.0,0.0,51805.0,4.0,1,0,1,As new,2331.0,469.0,,F,Fuel oil,3,6
10478430,,,1996.0,2750000,6.0,650.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,2478.0,4.0,1,0,1,As new,,134.0,,B,Gas,4,6
10480060,,,1969.0,2820000,5.0,400.0,,0,1.0,0.0,0.0,0.0,0.0,5007.0,4.0,1,0,0,As new,6100.0,236.0,57.0,C,Fuel oil,0,6
10494305,,,1914.0,2950000,5.0,758.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,390.0,2.0,0,0,1,Good,5862.0,298.0,52.0,F,Gas,4,4
10489435,,,1914.0,2950000,5.0,758.0,Installed,0,0.0,1.0,0.0,1.0,390.0,390.0,2.0,0,0,1,Good,5862.0,298.0,59.0,F,Gas,3,4
10417928,Bruxelles Est,,1970.0,2950000,7.0,580.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,2137.0,4.0,1,0,1,As new,7426.0,268.0,69.0,E,Fuel oil,4,6
10474743,,,1922.0,2950000,4.0,300.0,Hyper equipped,0,0.0,1.0,150.0,1.0,1750.0,2058.0,4.0,0,0,1,As new,4568.0,710.0,142.0,G,Gas,4,6
10511005,,,1958.0,3100000,6.0,520.0,Hyper equipped,0,0.0,1.0,103.0,0.0,0.0,3400.0,4.0,0,0,1,As new,8934.0,275.0,71.0,E,Fuel oil,4,6
10492055,Bruxelles Est,,1958.0,3100000,6.0,560.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,3400.0,4.0,0,0,1,To renovate,9792.0,275.0,71.0,E,Fuel oil,4,3
10281169,,,2005.0,3150000,7.0,600.0,Hyper equipped,0,0.0,1.0,2.0,0.0,0.0,1390.0,4.0,1,0,1,As new,10561.0,159.0,,D,Gas,4,6
10512786,Knokke-Zoute,,1977.0,3695000,4.0,222.0,USA hyper equipped,0,0.0,1.0,0.0,1.0,515.0,515.0,3.0,0,0,1,Good,1999.0,267.0,9999.0,C,Gas,8,4
9219731,,,1909.0,8000000,12.0,1100.0,Installed,0,0.0,1.0,0.0,1.0,1.0,500000.0,4.0,1,1,1,As new,7000.0,402.0,101.0,E,Fuel oil,3,6
10561858,,,,387000,3.0,150.0,Hyper equipped,0,0.0,1.0,15.0,1.0,90.0,,,0,0,0,As new,1108.0,196.0,,B,Gas,4,6
10562344,Braine-L'Alleud,,,545000,4.0,190.0,Hyper equipped,0,1.0,1.0,0.0,1.0,0.0,1500.0,4.0,0,0,0,To renovate,2495.0,510.0,127.0,F,Fuel oil,4,3
10560884,Noorden van Antwerpen,,1998.0,1290000,6.0,480.0,Hyper equipped,0,0.0,0.0,0.0,1.0,1726.0,1923.0,4.0,0,0,1,As new,,184.0,,B,,4,6
10565933,,,1919.0,69000,1.0,37.0,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,0,To be done up,237.0,292.0,54.0,D,Gas,0,1
10475211,,,,300000,3.0,130.0,Hyper equipped,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,Good,,,,,Gas,4,4
10566683,,Apartment building,1998.0,320000,,,USA installed,1,0.0,1.0,33.0,0.0,0.0,,,0,1,0,As new,750.0,,,,Electric,7,6
10313699,,,,530000,2.0,167.0,Hyper equipped,0,0.0,1.0,22.0,0.0,0.0,,,0,1,0,As new,,,,,Gas,4,6
10216811,,,2022.0,566643,2.0,149.0,Installed,0,0.0,1.0,82.0,1.0,0.0,,4.0,0,1,0,,,,,,Gas,3,0
10434210,,,2023.0,695000,2.0,151.0,,0,0.0,1.0,56.0,0.0,0.0,,3.0,0,1,1,As new,,42.0,42.0,A+,Gas,0,6
9487216,Bruxelles (19 communes),,2018.0,1750000,2.0,154.0,Hyper equipped,0,0.0,1.0,70.0,0.0,0.0,,4.0,0,1,1,As new,,,,,Gas,4,6
10450148,,,2012.0,300000,3.0,175.0,USA installed,0,0.0,1.0,40.0,1.0,500.0,660.0,3.0,0,0,0,As new,857.0,155.0,29.0,B,Gas,7,6
10469358,,,1960.0,325000,6.0,355.0,USA installed,0,0.0,1.0,25.0,1.0,1250.0,1435.0,4.0,0,0,0,Good,875.0,350.0,75.0,E,Fuel oil,7,4
10566581,,,2002.0,415000,4.0,225.0,USA semi equipped,0,0.0,0.0,0.0,1.0,300.0,417.0,4.0,0,0,0,To renovate,1658.0,330.0,,D,Gas,6,3
10565547,,Villa,1997.0,769000,4.0,390.0,USA hyper equipped,0,1.0,1.0,90.0,1.0,1700.0,2000.0,4.0,1,0,0,As new,1665.0,187.0,44.0,B,Fuel oil,8,6
10576109,,,2010.0,190000,1.0,54.0,Installed,0,0.0,1.0,30.0,0.0,0.0,,,0,0,0,Good,580.0,96.0,,A,Gas,3,4
10576108,,,,149000,3.0,135.0,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,0,To renovate,505.0,,,,Gas,0,3
10576107,,,1932.0,434000,3.0,328.0,Hyper equipped,0,0.0,1.0,156.0,1.0,662.0,909.0,3.0,0,0,1,Good,694.0,269.0,,C,Fuel oil,4,4
10576106,,,1993.0,569000,4.0,200.0,Installed,0,0.0,1.0,0.0,1.0,678.0,678.0,3.0,0,0,1,Good,,377.0,69.0,E,Gas,3,4
10576105,,,1977.0,535000,4.0,170.0,Installed,0,0.0,1.0,42.0,1.0,600.0,870.0,4.0,0,0,0,To be done up,2687.0,258.0,47.0,D,Gas,3,1
10576104,,,1987.0,289000,3.0,292.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,2276.0,4.0,0,0,0,,1376.0,340.0,,D,Fuel oil,4,0
10576103,,,1977.0,535000,4.0,170.0,Installed,0,0.0,1.0,42.0,1.0,600.0,870.0,4.0,0,0,0,To be done up,2687.0,258.0,47.0,D,Gas,3,1
10576102,,,,280000,4.0,350.0,USA hyper equipped,0,0.0,1.0,35.0,1.0,1000.0,,4.0,0,0,1,As new,,221.0,,C,Fuel oil,8,6
10576100,,,,379000,3.0,225.0,,0,0.0,1.0,27.0,1.0,896.0,3880.0,4.0,0,0,1,As new,,245.0,,C,Fuel oil,0,6
10576098,,,,102000,2.0,120.0,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,0,Good,342.0,325.0,59.0,D,,0,4
10576097,,,,285000,4.0,325.0,,0,0.0,1.0,0.0,0.0,0.0,130.0,3.0,0,0,0,To be done up,,1104.0,,F,,0,1
10576096,,,,110000,2.0,75.0,,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,1,0,Good,,526.0,132.0,G,Fuel oil,0,4
10576094,,,2009.0,395000,3.0,155.0,Installed,0,0.0,1.0,0.0,1.0,719.0,917.0,4.0,1,0,0,As new,703.0,216.0,1.0,C,,3,6
10576093,,,,135000,2.0,142.0,Installed,0,0.0,1.0,0.0,1.0,172.0,213.0,3.0,0,0,1,,371.0,666.0,166.0,G,Gas,3,0
10576092,,,2012.0,298000,3.0,143.0,Installed,0,0.0,1.0,0.0,0.0,0.0,7410.0,4.0,0,0,1,As new,731.0,88.0,22.0,B,,3,6
10576091,,,,145000,2.0,90.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,1,Good,459.0,218.0,55.0,C,Fuel oil,3,4
10576090,SERAING/JEMEPPE/OUGREE/BONCELLES,,,165000,2.0,105.0,Installed,0,0.0,1.0,0.0,0.0,0.0,,3.0,0,0,0,Good,,141.0,40.0,B,,3,4
10576089,BLEGNY/BARCHON/DALHEM,,,550000,4.0,242.0,Installed,0,0.0,1.0,91.0,1.0,1323.0,1615.0,4.0,0,0,0,As new,840.0,309.0,78.0,D,Fuel oil,3,6
10206624,LIEGE CENTRE,,,265000,5.0,220.0,Installed,0,0.0,1.0,0.0,1.0,24.0,125.0,2.0,0,0,0,To be done up,966.0,341.0,84.0,E,Fuel oil,3,1
10576088,,,1930.0,264000,2.0,120.0,,0,0.0,1.0,45.0,0.0,0.0,137.0,2.0,0,0,0,Good,,379.0,,D,Gas,0,4
10576084,,,,109000,3.0,110.0,Installed,0,0.0,1.0,0.0,0.0,0.0,480.0,2.0,0,0,0,As new,252.0,214.0,,C,Gas,3,6
10576080,Zone Centre Province du Luxembourg,,2022.0,244900,2.0,82.0,,0,0.0,1.0,6.0,0.0,0.0,,,0,1,1,,,132.0,,B,Gas,0,0
10576079,Zone Nord Province du Luxembourg,,,165000,3.0,150.0,Not installed,0,0.0,1.0,0.0,0.0,0.0,660.0,4.0,0,0,0,To renovate,,398.0,98.0,E,Fuel oil,1,3
10576076,,,,515000,3.0,155.0,,0,0.0,0.0,0.0,0.0,0.0,122.0,2.0,0,0,0,As new,,,,,Gas,0,6
10576075,,,,485000,3.0,130.0,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,0,As new,,,,,Gas,0,6
10500784,,,1952.0,265000,3.0,126.0,Not installed,1,0.0,1.0,0.0,1.0,220.0,252.0,2.0,0,0,1,To renovate,,227.0,3243.0,C,Gas,1,3
10576073,,,1990.0,265000,3.0,138.0,USA installed,0,0.0,1.0,0.0,0.0,0.0,,,0,0,0,Good,1056.0,142.0,,B,Gas,7,4
10576072,,,1951.0,399000,3.0,160.0,,0,0.0,1.0,0.0,0.0,0.0,923.0,4.0,0,0,0,Good,979.0,324.0,,D,,0,4
10576071,,,1988.0,439000,3.0,360.0,,0,0.0,1.0,0.0,0.0,0.0,424.0,2.0,0,0,1,Good,,202.0,,C,Fuel oil,0,4
10576070,,,1956.0,279000,3.0,,,0,0.0,1.0,0.0,0.0,0.0,1317.0,4.0,0,0,0,,607.0,612.0,,F,,0,0
10566389,,,2011.0,899000,5.0,300.0,Installed,0,0.0,0.0,0.0,1.0,1011.0,7868.0,4.0,0,0,1,Good,,67.0,,A,,3,4
10556234,Oost-Vlaanderen,,2023.0,329000,3.0,176.0,USA hyper equipped,0,0.0,1.0,0.0,0.0,0.0,382.0,3.0,0,0,0,As new,,,,,Gas,8,6
10556232,Oost-Vlaanderen,,2023.0,329000,3.0,176.0,USA hyper equipped,0,0.0,1.0,0.0,0.0,0.0,380.0,3.0,0,0,0,As new,,,,,Gas,8,6
10567611,,,,1550000,4.0,250.0,Hyper equipped,0,0.0,1.0,150.0,1.0,250.0,660.0,,1,0,1,As new,1594.0,100.0,,A,Gas,4,6
10573655,,,1968.0,275000,5.0,165.0,Installed,0,0.0,1.0,0.0,0.0,0.0,1470.0,4.0,0,0,0,Just renovated,743.0,545.0,,F,Fuel oil,3,5
10575004,,,,499000,4.0,160.0,Installed,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,0,0,,567.0,236.0,,C,Gas,3,0
10572798,,,2004.0,985000,10.0,478.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,1210.0,4.0,0,0,0,As new,3371.0,112.0,,B,Gas,4,6
10573568,,,1994.0,2700000,5.0,450.0,Hyper equipped,0,0.0,1.0,25.0,0.0,0.0,3100.0,4.0,1,0,1,As new,8957.0,247.0,17.0,C,Gas,4,6
10552927,,Apartment building,1930.0,665000,6.0,318.0,,0,0.0,1.0,12.0,1.0,63.0,318.0,2.0,0,0,0,To renovate,,219.0,43.0,E,Gas,0,3
10566179,,,2023.0,799500,2.0,135.0,Hyper equipped,0,0.0,1.0,27.0,1.0,199.0,,3.0,0,1,1,As new,,13.0,102.0,A+,Gas,4,6
10566180,,,2023.0,982700,2.0,169.0,Hyper equipped,0,0.0,1.0,22.0,1.0,142.0,,3.0,0,1,1,As new,,19.0,308.0,A+,Gas,4,6
10560034,,,1970.0,1095000,5.0,374.0,,0,0.0,1.0,80.0,1.0,0.0,,4.0,0,0,1,Just renovated,2488.0,261.0,,C,Gas,0,5
10558921,,,1980.0,1100000,4.0,350.0,Installed,0,1.0,0.0,0.0,1.0,2500.0,2500.0,4.0,0,0,1,As new,,,,E,Fuel oil,3,6
10563346,,,1870.0,499000,8.0,298.0,USA hyper equipped,0,0.0,1.0,0.0,1.0,1970.0,1970.0,3.0,0,0,0,To be done up,726.0,453.0,,F,Fuel oil,8,1
10563396,,,1993.0,663000,4.0,258.0,Installed,0,1.0,1.0,0.0,1.0,0.0,,4.0,0,0,0,,1132.0,235.0,,C,,3,0
10563853,,,1986.0,799000,3.0,236.0,Not installed,0,0.0,1.0,50.0,1.0,2818.0,2818.0,4.0,1,0,0,To be done up,3691.0,576.0,44.0,G,Electric,1,1
10570067,Wallonne,,1920.0,299900,4.0,185.0,Installed,0,0.0,1.0,8.0,1.0,120.0,250.0,3.0,0,0,1,Good,,371.0,68.0,E,Gas,3,4
10570978,,,,595000,3.0,276.0,Installed,0,0.0,1.0,35.0,1.0,650.0,1000.0,4.0,0,0,0,As new,,123.0,,B,Gas,3,6
10570009,,,1986.0,6400000,27.0,1350.0,USA hyper equipped,1,0.0,1.0,495.0,1.0,40.0,560.0,4.0,0,1,1,As new,,342.0,54.0,F,Electric,8,6
10164016,Liège,,,89500,1.0,38.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,0,To be done up,,213.0,45.0,C,Gas,2,1
